"id","parsedContent"
"Blog_지름신_201701_2585","끄다 끄다 범계 평촌 디저트 카페 티라 펠리체 최고 복사 본문 기타 기능 번역 보다 주노 남편 맡기다 머리 식히다 언니 디저트 카페 들르다 디저트 카페 티라 펠리체 맛있다 소문 자자 포크 시작 없다 좋다 하다 아이템 범계 평촌 롯데 백화점 디저트 카페 티라 펠리체 그레이 메뉴 가격 저렴하다 않다 비싸다 않다 정도 주문 자리 찾다 좋다 자리 남음 주말 좌석 많다 않다 둘러보다 시키다 커플 시키다 지리 없다 난감하다 하다 목격 기본 다양 토핑 얹다 지다 종류 많다 클래식 고민 기본 기본 클라시코 주문 얼다 하다 이름 듣다 입안 청량감 하다 같다 좋다 이탈리안 마스 카포네 치즈 들다 있다 이제 맛보다 감탄 사라지다 아깝다 작다 작다 아쉽다 아쉽다 맛있다 고급 초콜렛 달다 쌉쌀하다 않다 생각 순간 가야지 마마 친언니 힘들다 응원 주다 고맙다 언니 사랑 많다 청량감 끝판 쇼핑 목마르다 해결 돌아보다 시키다 먹다 시키다 먹다 이유 있다 많다 좋다 얼다 따뜻하다 먹다 있다 모르다 예쁘다 떼다 없다 단아 하다 갖다 싶다 세트 우리 모셔오다 싶다 느낌 찾다 두다 같다 지름신 용돈 부족 상태 오다 멈추다 여자 수다 없다 시간 육아 벗어나다 시간 동안 힐링 타임 나다 돌아오다 남편 다녀오다 하다 동안 콧바람 쐬다 없다 나가다 오다 주말 친언니 오다 오다 시간 보장 받다 이거 좋다 하다 하다 맞다 그동안 원시 살다 싶다 사다 모르다 시간 감사 티다 밀다 먹다 가다 룰루 랄라 티라 펠리체 티라 범계 롯데 백화점 카페 티라 펠리체 추천 메뉴 티라 펠리체"
"Blog_지름신_201701_2586","여행 일차 마지막 일어나다 수영 가다 준비 저희 부부 좋아하다 이번 여행 수영 하다 못하다 여행 짧다 꿀벌 수영복 장착 보이다 수영 가요 아빠 저희 숙소 꼭대기 수영장 맥주 가지다 올라가다 용심 꾸다 벌씨 수영 준비 꿀벌 수영복 꿀벌 튜브 시원하다 떠다니다 엄마 썰다 글라스 좋다 하다 그렇다 칭얼거리다 놀다 엄마 미안 엄마 다이어트 하다 수영 하다 당하다 아빠 찍다 주다 사진 가족 저희 숙소 수영장 작다 신행 보홀 헤난 리조트 수영장 비하다 작다 저기 구조물 수심 나뉘다 깊다 하다 깊다 않다 매달리다 한판 미안 엄마 요트 하다 물놀이 나오다 엄마 스프 라이트 지율 과자 하다 내려가다 씻다 낮잠 자다 일어나다 선셋 보다 위하다 탄중아루 비치 향하다 택시 링깃 정도 나오다 보다 가다 소나기 사진 찍다 걸어다니다 보다 조그맣다 음식점 많다 앉다 식사 선셋 보다 비치 자리 만석 저녁 먹다 하다 푸드 둘러보다 알리 망오 마리 당첨 알리 망오 차이 볶다 맛있다 하다 그렇다 하다 튀기다 남편 빠지다 알리 망오 있다 짜다 보홀 먹다 알리 망오 생각 먹다 부실 옥수수 동남아 옥수수 달다 맛있다 먹다 되다 요거 하다 링깃 정도 주다 음료 별도 링깃 정도 하다 식사 하다 도중 지율 덥다 어부바 치다 지다 숙소 가다 하다 덥다 같다 시원하다 데려가다 하다 이것 택시 타다 멀쩡하다 숙소 이마 변경 스타 벅스 향하다 멀쩡하다 엄마 되다 알다 아빠 지율 시원하다 보다 엄마 셀카 커피 한잔 하다 마지막 쇼핑 하다 하다 우리 남편 쇼핑 중독 남다 가다 지름신 비판 아가 만병통치약 불리다 비판 연고 우리나라 짜리 팔리다 있다 여기 크다 링깃 정도 싸다 그램 지르다 동네 사다 주다 사다 오다 용총 개정 구매 싸다 싸다 하다 한국 오다 카드 쇼핑 마치다 숙소 향하다 정리 저녁 체크아웃 공항 출발 저희 일정 결제 쉬다 하다 두다 레이트 체크아웃 보관 주다 있다 하다 하다 씻다 하다 쉬다 하다 저녁 체크아웃 하다 숙소 하다 공항 수속 마치다 링깃 털다 위하다 코타키나발루 닭고기 싸다 하다 우리 나라 비하다 싸다 정도 싸다 코울 슬로 밥공기 크다 알다 보다 남편 라지 시키다 먹다 토하다 하다 버리다 비교 치킨 뜯다 스타 벅스 가요 링깃 링깃 남다 뜸하다 덥다 죽다 남편 야외 커피 마시다 난리 나라 덥다 뜨겁다 커피 드다 먹다 재끼다 비행기 타다 가다 비행기 그러다 울다 가다 이륙 직전 타행 비행기 자리 차다 오다 천행 비행기 널럴하다 오다 일어나다 아드님 마중 한국 도착 지율 기침 신경 씌다 병원 들르다 오다 폐렴 있다 하다 오라 저녁 원행 사다 오다 기저귀 사다 비판 알리 커피 망고 젤리 카야 등등 이것 지율 여행기 마치다 궁금하다 댓글 달다 주다"
"Blog_지름신_201701_2595","런던 일기 블로그 하다 들어오다 사람 잊히다 지다 쓰다 여행 일기 들리다 두바이 두바이 환승 넘다 신나다 하다 알다 착각 오산 실수 막심 마음 카페 달래다 피곤 식히다 아랍 에미레이트 항공 기내식 나름 괜찮다 기내식 맛있다 어렵다 기내식 맵다 갈비찜 대패 삼겹살 나오다 없다 우여곡절 도착 동안 런던 우리 런던 비둘기 많다 까먹다 있다 크림색 취향 저격 건물 보다 이쁘다 한참 있다 건물 보다 이상 하겐다즈 바닐라 아이스크림 생각 동네 정처 걷다 런던 날씨 좋다 잠자다 시간 빼다 걷다 되다 싶다 준비 가다 저번 유럽 가다 패다 좋다 포켓 이파 유심 데이터 프리 따위 하다 않다 종이 지도 보다 찾다 사람 사람 물어보다 찾다 다니다 패기 잊다 않다 이번 준비 않다 가다 크다 낭패 그때 나이 같다 않다 영국 인지 급하다 오렌지가 유심 구매 나이 인정 아끼다 있다 무지 게으르다 괜찮다 그러다 찾아가다 여기 좋다 이쁘다 물가 대비 싸다 악세사리 빈티지 소품 심장 어택 물품 많다 블로그 오랜만 하다 말투 이상 애매 여기 프리마 이름 올드 마켓 올드 마켓 런던 런던 프리마 스타 접다 오래다 여기 해시 태그 하다 보다 여기 귀걸이 꽂히다 가지다 사다 하다 사다 있다 테라스 카페 귀엽다 귀엽다 귀엽다 아이스크림 태우다 주다 세우다 주다 구글 켜다 걷다 헤메다 유심 해결 없다 구글 해결 없다 길치 버리다 없다 본능 보다 골목 런던 감성 런던 브릿지 중간 중간 이쁘다 골목 많다 점심 시간 그렇다 직장인 점심 나오다 런던 좋다 좋다 일안 놀다 오다 거자 런던 넣다 좋다 하다 사랑 되다 급하다 마무리 끝나다 않다 런던 포스팅 있다 아무 포스팅 보다 혼잣말 생각 쓰다 하다 아이폰 이글루스 다운 받다 포스팅 작성 하다 휴대폰 바꾸다 이글루스 깔다 스토어 들어가다 이글루스 검색 나오다 검색 나다 결국 노트북 꺼내다 포스팅 왜지 이글루스 없다 지다 안드로이드 검색 되다 다운 되다 아이폰 노트북 사진 쓰다 넘다 어렵다 희한하다 입력 쓰다 이글루스 처음 어렵다 어렵다 이글루스 포스팅 아다 공유 해쥬 세여 꾸다 기본"
"Blog_지름신_201701_2603","맛집 밥집 카페 통영 꾸다 촉촉하다 스타일 복사 본문 기타 기능 지도 보다 번역 보다 통영 꾸다 촉촉하다 스타일 언니 어리다 어디 놀러가다 저희 엄하다 가지다 외박 꾸다 그러다 가지다 어디 놀다 가다 싶다 엄마 반대 가다 못하다 그러다 성인 되다 나다 외박 풀다 주다 만나다 고기 여기저기 놀다 다니다 그러다 며칠 자유 여행 통영 갔다오다 재미있다 놀다 오다 맛나다 먹다 오다 저희 동네 근처 바다 없다 가지다 바다 보다 가다 되다 그러다 통영 도착 드넓다 바다 있다 좋다 겨울 바다 보다 보다 자유 여행 만큼 짜다 않다 겨울 바다 구경 하다 고프다 가지다 채우다 꾸다 먹다 가다 꾸다 먹다 보다 싶다 소원 성취 오다 여기 꾸다 유명 먹다 오다 유명 이유 있다 여기 유명 매스컴 나오다 매스컴 맛집 검증 되다 내주다 시식 코너 있다 시식 하다 있다 꾸다 주문 기다리다 동안 맛있다 보이다 집어먹다 오다 맛있다 취향 저격 당하다 여기 꾸다 맛있다 하다 찹쌀 연유 들어가다 그렇다 동안 촉촉하다 유지 좋다 같다 촉촉하다 부드럽다 가지다 녹다 맛있다 여기 많다 가지다 꾸다 만드다 모습 보다 오다 있다 예쁘다 반죽 하다 만들다 지다 반죽 상태 기름 튀기다 지다 맛있다 통영 꾸다 변신 넘다 신기 방기 기름 튀기다 지다 맛있다 통영 꾸다 변신 넘다 신기 방기 초록색 포장지 들다 있다 완두콩 꾸다 저희 언니 평소 좋아하다 맛있다 먹다 꾸다 파다 수제 초코파이 팔다 있다 초코파이 맛있다 보이다 유자 고구마 있다 맛있다 보이다 가지다 지름신 막다 구매 하다 해초 구매 하다 달다 않다 건강 문구 마음 들어오다 먹다 건강 지다 같다 느낌 이것 해초 해초 특허 받다 제품 하다 보다 하다 보이다 않다 식감 예술 좋다 해초 들어가다 그렇다 특별 해초 색감 곱다 초록색 색깔 가지다 해초 식욕 돋다 하다 주다 접시 담다 먹다 주다 준비 완료 크기 크다 먹다 든든하다 예쁘다 자르다 보다 들다 있다 이것 해초 콜라보 느끼다 지다 촉촉하다 느끼다 지다 녹다 자극 달다 않다 좋다 같다 건강 챙기다 음식 맛있다 먹다 같다 언니 맛있다 먹다 다음 통영 오다 해초 통영 꾸다 먹다 약속 그때 버티다 경상남도 통영시 통영 해안 전화 상세 보다 지도 보다"
"Blog_지름신_201701_2607","경북 구미 여행 구미 보다 만하다 야경 명소 성지 길다 겨울밤 따숩다 겨울 가다 보다 만하다 여행지 수집 가다 싶다 많다 겨울 그렇다 매화 개나리 피다 오다 기다리다 가깝다 가다 보다 생각 그것 날씨 좋다 하다 가다 야경 사진 찍다 싶다 멀다 않다 찾아보다 구미 보다 만하다 가다 좋다 구미 야경 명소 등등 구미정 동락 공원 생태 공원 있다 성지 가다 보다 네비 문성 생태 공원 나오다 있다 생태 공원 불리 웁다 주차장 있다 크다 않다 수달 살다 있다 표지 도로변 좌측 가다 보다 물다 성지 중앙 인공섬 있다 정자 세우다 지다 있다 운동 시민 오가다 주차장 근처 운동 시설 있다 하다 겁나다 춥다 손가락 얼어붙다 아파 장갑 있다 가다 싫다 호정 여우 알아보다 세종 지리지 여우 불리다 하다 여우 있다 정자 전설 고향 생각나다 하다 아쉽다 얼다 버리다 반영 아쉽다 하다 산책로 나무 데크 되다 있다 곳곳 가로등 조명 있다 야간 산책 좋다 비슷하다 생기다 아파트 비치다 모습 예쁘다 얼다 버리다 아쉽다 하다 오다 보다 싶다 가깝다 가로등 많다 가르다 지다 넘다 좋다 정도 막사 모습 지름 신아 물다 가다 이쁘다 이쁘다 있다 산책로 되다 있다 자전거 출입 금지 애완견 목줄 착용 가능 정도 뛰어나다 않다 나름 이쁘다 야경 하다 가볍다 거닐다 산책 좋다 같다 경북 구미 여행 구미 보다 만하다 야경 명소 성지 이쁘다 야경 출사 오다 기분 좋다 주다 어디 가다 보다 나다 오늘 여기 마무"
"Blog_지름신_201701_2620","여행 준비 중요 여행 경비 여행 준비 여행 경비 들다 생각 계시다 여행 경비 생각 얼마 들다 않다 사실 여행 경비 저렴하다 최고 재밌다 여행 가능 사실 여행 경비 결정 크다 부분 비행기 마찬가지 비행기 호텔 비용 여행 경비 크다 부분 차지 요즘 제주 항공 웨이 진어 항공 운항 하다 있다 때문 여행 경비 절감 있다 한국 직항 이용 되다 시간 정도 소요 길다 길다 시간 해외여행 가다 그러다 짧다 시간 보다 있다 정도 여행 경비 절감 위하다 항공 이용 요즘 비수기 특가 나오다 비행기 티켓 구하다 항공 항공 가격 비행기 타다 있다 절감 크다 도움 되다 여행 경비 중요 요소 호텔 가격 호텔 어디 가다 좋다 주변 바닷가 호텔 이용 좋다 휴양지 리조트 이용 바닷가 많다 즐기다 있다 때문 리조트 이용 않다 하다 여행 경비 절감 있다 스타 샌드 투어 패키지 이용 리조트 있다 시간 적다 같다 리조트 이용 않다 여행 경비 절감 되다 있다 돌핀 크루즈 하루 쓰다 하루 정글 투어 하루 비치 투어 쓰다 보다 숙소 머무르다 시간 많다 않다 같다 호텔 쓰다 여행 경비 절감 있다 최소한 쇼핑 여행 경비 절감 여행 쇼핑 생각 사람 하다 쇼핑 하다 않다 경치 좋다 즐기다 거리 많다 좋다 나라 쇼핑 때문 가다 이다 쇼핑 말다 하다 많다 스노 쿨링 하다 하다 산책 하다 시간 가다 아울렛 있다 쇼핑 하다 저렴하다 하다 있다 폭풍 지름신 강림 않다 쇼핑 인하다 여행 경비 올라가다 없다 말씀 맑다 하늘 파랗다 바다 상쾌하다 공기 있다 여행 경비 생각 얼마 들다 않다 올해 휴가 어떻다 휴가 오다 스타 샌드 하다 아다 옵션 투어 여행사 스타 샌드 정글 투어 스타 샌드 비치 바베큐 선셋 바베큐 돌핀 크루즈 체험 다이빙 자유 여행 남부 투어 단체 관광 게스트 하우스"
"Blog_지름신_201701_2624","샌프란시스코 미국 서부 여행 샌프란시스코 여행 중국 청도 샌프란시스코 페탈 루마 복사 본문 기타 기능 번역 보다 미국 서부 여행 인천 공항 중국 청도 샌프란시스코 페탈 루마 생각 인천 공항 찾다 경상 대학교 해외 기업 탐방 보내다 주다 프로그램 좋다 참가 되다 종강 미국 가다 되다 갑작스럽다 여행 비행기 싸다 구하다 힘들다 비행기 아끼다 짧다 중국 여행 하다 보다 청도 시간 가량 경유 중국동방항공 비행기 구하다 청도 공항 공항 리무진 버스 타다 숙소 있다 산소 향하다 번쩍거리다 청도 밤거리 중국 길거리 다니다 놀라다 빨갛다 많다 꾸다 바로우 먹다 싶다 하다 언니 데리다 주다 맛집 특유 차이 거북 중국 음식 좋아하다 여기 음식 특유 없다 거부 먹다 음식 맛있다 테이블 미치다 중국인 할아버지 담배 피우다 대다 바람 쉬다 어리다 손자 있다 금연 구역 직원 주의 주다 하다 아랑곳 하다 모습 차다 배부르다 먹다 편의점 들르다 먹다 사다 청도 먹다 맥주 맛있다 맥주 원산지 멀다 지다 수록 떨어지다 하다 사실 다음 공항 가다 샤오미 매장 구경 위하다 완다 플라자 들리다 청도 대중교통 자동차 빠르다 택시 저렴하다 때문 택시 타다 이동 크리스마스 입구 화려하다 터널 붙이다 놓다 샤오미 매장 한참 구경 보조 배터리 사다 매장 사면 글자 새기다 주다 중국어 이름 새기다 위치 들다 가운데 새기다 그렇다 공항 누구 팀원 언니 휴대폰 훔치다 가다 난리 나다 전날 개념 담배 할아버지 휴대폰 도난 사고 짧다 시간 나쁘다 기억 심다 주다 친하다 지다 중국 청도 샌프란시스코 시간 걸리다 지루하다 허리 아프다 자리 좁다 기내식 맛없다 샌프란시스코 공항 도착 여기 춥다 서울 비하다 따뜻하다 날씨 친절 공항 직원 안내 덕분 우버 택시 부르다 발급 우리 끊다 개시 해당 날짜 긁다 일간 무제한 시내버스 지하철 이용 되다 버스 타다 날짜 확인 기사 아무 없다 대부분 패스 보이다 주다 넘어가다 그러다 정직 다니다 우리 차창 스다 글자 보이다 시작 우리 동안 샌프란시스코 라스베가스 그랜드캐년 로스앤젤레스 순서 다녀오다 예정 숙소 내리다 가다 햄버거 샌프란시스코 대표 햄버거 수파 먹성 좋다 언니 가다 여행 식도락 위주 가다 사람 북적거리다 맛집 찾아오다 싶다 슈퍼 사이즈 우리 먹다 크다 들다 미니 사이즈 시키다 패티 야채 맛있다 미니 크다 한국 먹다 보다 힘들다 한국 드리다 오다 갈릭 감자튀김 고추냉이 쏘다 있다 선호 않다 언니 맛있다 생각 나다 사다 가다 미국 서부 해안가 환태평양 지진대 샌프란시스코 지진 일어나다 하다 때문 건물 낮다 높다 보다 시간 가량 버스 타다 도착 페탈 루마 월드 세다 트릭 월드 세다 트릭 생분해성 플라스틱 종이 만들다 제품 쉽다 친환경 일회용품 만드다 회사 블다 루보 제품 판매 있다 포크 숟가락 쓰레기 봉투 다양 종류 물건 만들다 있다 사무실 구경 인터뷰 나오다 하늘 예쁘다 분홍색 저녁노을 하늘 하루 수고 의미 주다 선물 같다 하늘 예쁘다 보다 걷다 말다 하늘 보다 선물 받다 가다 아깝다 마을 둘러보다 애매하다 페탈 루마 아울렛 오다 매장 싸다 아끼다 못살다 가다 아쉽다 반디 메이크업 픽서 달러 여기 지름신 내리다 요거 숙소 가다 마트 들리다 살다 치토스 엑스트라 프라 매우다 보다 맵다 하다 닿다 먹다 냉장고 다음 먹다 하다 먹다 첫날 보다 여기저기 다니다 바람 내용 짬뽕 버리다 캘리포니아 대마초 합법 길거리 특유 냄새 장난 풍기다 지금 길거리 사진 보다 냄새 나다 같다 생각 홈리스 없다 돌아다니다 거리 깨끗하다 무엇 운전 문화 좋다 보행자 걸어오다 있다 정지선 맞추다 서다 있다 우리 건너다 인도 디디다 않다 기다리다 주다 매너 감동 우리 머뭇거리다 있다 지나가다 웃다 고갯짓 낯설다 풍경 한국 자리 잡다 시간 걸리다 우리 나라 본받다 하다 시민 의식 같다 인천 공항 샌프란시스코 여행 일기"
"Blog_지름신_201701_2625","프랑스 자유 여행 일정 니스 가리다 하다 빨래방 일요일 가다 없다 우리 잠옷 하루 입다 다음 파리 세탁소 찾다 시작 우리 숙소 빨래방 있다 나이스 외치다 세탁 들다 향하다 한국 가다 보다 세탁소 프랑스 이용 사용 하다 세탁기 번호 누르다 넣다 되다 사방 사용 방법 적히다 있다 처음 걸리다 세탁소 판매 있다 섬유 유연제 세제 넣다 빨래 시작 세제 없다 빨래 구입 있다 가다 구입 되다 자세 후기 적다 빨래방 이용 우리 일정 깔끔하다 지다 강추 빨래 돌려놓다 아침 식사 하다 가다 하다 세탁소 주변 있다 식료품 가다 슈퍼마켓 다르다 조리 식품 편식 전문 판매 상점 같다 슈퍼마켓 가격 있다 먹다 가다 있다 있다 들어가다 이것저것 구입 여행 다니다 식사량 얼마 않다 음식점 간단하다 식사 하다 효율 정말 먹다 싶다 풀떼기 풀떼기 먹다 기분 좋다 지다 저기 보이다 반달 모양 애플파이 괜찮다 보다 구입 들다 보다 식사 마치다 시간 맞추다 빨래방 향하다 건조기 빨래 넣다 건조 설정 이후 파리 개선문 근처 약국 돌아다니다 우리 약국 가다 않다 마음 먹다 때문 숙소 주변 저렴하다 있다 그곳 구입 하다 결과 우리 약국 가다 되다 엄청나다 지름신 오다 되다 인디고 파리 몽생미셸 투어 신청 하다 있다 이벤트 있다 파리 여행 이틀 하다 되다 시간 넉넉하다 가격 저렴하다 마르트 투어 신청 투어 시작 장소 보다 사람 차다 아래 우리 마르트 투어 하다 다니다 오다 일정 구석구석 설명 주다 노래 틀다 주다 주옥같다 가이드 중년 남성 이름 기억 나다 목소리 좋다 가볍다 않다 진중하다 만나다 보다 가이드 마음 들다 다음 몽생미셸 가이드 탐탁하다 않다 이분 마음 들다 정도 상쇄 되다 같다 사크레 쾨르 성당 가다 위하다 탑승 곤도 가이드 설명 따르다 돌아다니다 안심 되다 설명 듣다 기분 좋다 사크레 쾨르 성당 성당 주변 간단하다 설명 하다 주다 파리 전경 바라보다 설명 좋다 마음 들다 가이드 우리 낑낑거리다 목적지 찾다 없다 그렇다 기억 남다 우리 지도 보다 끙끙대다 오다 기억 하다 자유 여행 익숙하다 지다 목적지 찾아가다 힘들다 여정 좋다 하다 같다 인지 그림 설명 주다 가이드 만나다 보다 가이드 설명 하다 주다 마르트 투어 인디고 파리 진행 하다 있다 한국인 여자 가이드 추정 데리다 다니다 가이드 하다 주다 들다 보다 경악 금하다 못하다 하다 설명 듯하다 느낌 개업식 춤추다 호색 행위 하다 영혼 없다 나레이터 같다 가이드 하루 맡기다 최악 생각 하다 하다 최고 투어 마무리 즈음 하다 둘러보다 마르트 언덕 여유 부리다 먹다 끌레어 투박하다 맛있다 파리 끌레어 생기다 알다 그거 한국 반듯하다 이쁘다 끌레어 많다 하다 한국 먹다 끌레어 딱딱하다 달다 끌레어 그림 같다 투어 생각 나다 않다 투어 보다 없다 가다 보다 있다 파리 연속 바게트 파리 바게트 다르다 하다 기대 하다 먹다 없다 가이드 추천 주다 이곳 맛있다 프랑스 하다 바게트 대회 연속 하다 투어 끝나다 즈음 하다 먹다 보다 있다 쪼다 잊히다 지다 않다 투어 마지막 루즈 배경 사진 찍다 아쉽다 마음 뒤로하다 투어 마무리 하다 들어가다 아쉽다 우리 바게트 찾아가다 바게트 사다 가격 저렴하다 놀라다 찾아가다 생각 어렵다 놀라다 사진 찍다 놓다 있다 구글 찍다 기억 더듬다 가다 찾다 되다 먹다 싶다 당장 들어가다 음식점 빵집 가다 보다 쌀밥 판매 들어가다 간단하다 식사 하다 있다 개인 파리하다 음식 먹다 싶다 이날 먹다 않다 버티다 정도 우리 순간 프랑스 않다 쌀밥 찾아다니다 식사 하다 같다 식사 마치다 파리 숙소 들어오다 샹젤리제 거리 주변 약국 찾다 크다 약국 구입 싶다 치약 샴푸 구입 가다 위하다 구입 다음 약국 가다 되다 개인 약국 엄청나다 사다 저렴하다 구입 약국 싸다 있다 저기 보이다 샴푸 그렇다 시카 크림 가격 일반 약국 저렴하다 이상 구입 약국 저렴하다 대량 구입 않다 가시다 좋다 까까 사진 일기"
"Blog_지름신_201701_2632","공항 가다 가다 들리다 싶다 카페 있다 강행군 우리 늦잠 자다 호스텔 빵집 초코 크로 유럽 오다 크로 와상 먹다 제빵사 아저씨 만드다 아저씨 친절 친절 공항 가다 비니 가요 판도라 덴마크 브랜드 연이 결제 멋지다 유리문 찍히다 우리 지름신 오다 유트 센트럴 있다 판도라 반지 연잇다 귀걸이 사다 지금 오른손 중지 끼우다 지다 있다 반지 손가락 바꾸다 끼다 중지 정착 귀걸이 말다 반지 팔찌 시계 불편 하다 다니다 반지 하다 다니다 하다 네덜란드 생활 하다 덴마크 시티 떠나다 스타 벅스 시티 사다 예쁘다 하다 그러다 나름 트렉 기념품 하다 덴마크 레고 햄버거 가다 사다 음하다 네덜란드 오다 하다 하다 이후 나다니다 레고 하다 여유 없다 택배 정리 포장 뜯다 박스 넣다 한국 맞추다 주마 희희 기분 좋다 이때 모르다 우리 운명 비행기 시간 연착 시간 연착 비행기 결함 때문 수리 하다 하다 하다 수리 하다 고장나다 타다 마지막 비행 되다 우짜다 항공사 가치 환율 기억 남하다 바우처 주다 배고프다 우리 푸드 코너 가다 바우처 채우다 쓰다 노르웨이 항공 비행 와이파이 되다 무료 많다 데이터 소요 되다 카톡 정도 거뜬하다 신기 방기"
"Blog_지름신_201701_2634","산탄데르 일상 스페인 교환 학생 이상 혼자 복사 본문 기타 기능 번역 보다 간밤 열쇠 잠기다 들어가다 복도 노숙 나다 들어가다 자리 눕다 밤새 깨다 졸리다 않다 눕다 페이스북 인스 네이버 염탐 시간 때우다 있다 마시다 나오다 오빠 나가다 준비 하다 있다 모습 보다 가다 하다 물다 준비 되다 상태 하다 돌아오다 눕다 있다 시간 아깝다 생각 들다 씻다 나가다 준비 하다 시작 준비 정도 마치다 오빠 어디 있다 물다 근처 카페 얘기 듣다 나서다 나오다 미터 가다 않다 마트 자리 잡다 들어가다 쪽팔리다 주문 아메리카노 라떼 마시다 있다 오빠 발견 있다 라떼 좋아하다 오빠 같다 실수 하다 않다 우유 빼다 커피 달다 반복 얘기 알아듣다 라떼 커피 받다 있다 커피 향도 좋다 오빠 놓이다 샌드위치 먹다 싶다 하다 달다 주문 합치다 도스 도스 그만큼 달다 하다 계산 오빠 계산 기분 좋다 얻어먹다 나누다 먹다 샌드위치 하다 샌드위치 좋다 많다 종류 있다 여기 살다 먹다 보다 싶다 분위기 좋다 좋다 카페 나오다 자라 가다 싶다 얘기 듣다 이제 지도 보다 가다 있다 자라 데리다 주다 쓰다 사다 싶다 투성이 자라다 보다 두근거리다 가슴 지름신 진정 신중 지다 마인드 컨트롤 하다 결과 아무것 쥐다 않다 나오다 있다 자다 일어나다 오빠 나오다 점심 먹다 위하다 바닷가 향하다 구글 지도 검색 보다 오빠 지중 해식 레스토랑 있다 가다 하다 지도 따르다 가다 그곳 휴업 월요일 휴업 실망감 안다 오다 돌아가다 괜찮다 보이다 발견 들어가다 얘기 알다 듣다 같다 오빠 잉글리시 하다 영어 하다 아다 웨이터 오다 영어 메뉴판 오늘 메뉴 영어 설명 주다 메뉴 건지 모르다 나름 합리 가격 오늘 메뉴 설명 듣다 오늘 메뉴 주문 고르다 메뉴 고기 만들다 스프 연어 스테이크 치즈 케잌 아메리카노 음식 나쁘다 않다 걱정 다르다 괜찮다 문제 있다 하다 먹다 짜다 스프 건더기 위주 건지다 먹다 정도 먹다 하다 짠맛 중화 위하다 바게트 와인 마시다 보다 부르다 접시 연어 스테이크 정도 먹다 하다 부르다 연어 스테이크 맛있다 좋다 중간 중간 씹히다 바르다 하다 경우 제외 디저트 주다 치즈케이크 달다 먹다 커피 마시다 물다 보다 마시다 하다 우유 빼다 설탕 빼다 시럽 빼다 주다 아메리카노 주세요 에스프레소 말다 아메리카노 주세요 얘기 나다 웨이터 보내다 대로 아메리카노 가져오다 아메리카노 크레마 쫀쫀하다 커피 막히다 유로 한국 상상 하다 없다 가격 정도 정도 가격 점심 먹다 돌아오다 저녁 먹다 보다 삼겹살 먹다 거리 사다 돌아오다 들어가다 쉬다 노래 틀다 놓다 쉬다 도중 보다폰 가다 유심 끼우다 오다 오빠 나가다 혼자 남다 정리 생활 계획 세우다 궁금하다 물다 보다 시간 보내다 오빠 넘다 들어오다 그때 저녁 먹다 준비 하다 시작 하다 삼겹살 굽다 채소 썰다 계란찜 만들다 저녁 준비 하다 식탁 둘러앉다 저녁 먹다 맥주 마시다 오빠 사온 발렌타인 마시다 노래 듣다 수다 떨다 저녁 시간 보내다 마시다 하다 전날 자기 오빠 자다 들어가다 거실 남다 까먹다 미루다 포스팅 하다 결심 스페인어 공부 하다 스페인어 공부 하다 하다 당황 없다 하다 알아듣다 있다 공부 하다 델레 따다 하다 미래 도움 되다 좋다 않다 두서없다 뜬금없다 하루 이상 혼자 레스토랑 가다 있다 대화 나누다 있다 되다 치다 지다 거미줄 떼다 신나다 이상 혼자 이상 외롭다 않다"
